,dem_to_rep_ratio,stay.at.home,X.50.gatherings,X.500.gatherings,public.schools,restaurant.dine.in,entertainment.gym,Total!!Male,Total!!Female,Total,Total!!Population of one race,Total!!Population of one race!!White,Total!!Population of one race!!Black or African American,Total!!Population of one race!!American Indian and Alaska Native,mob_retail,mob_grocery,mob_parks,mob_transit,mob_workplace,mob_residential,0-17,18-44,45-64,65-74,75+,All Asian,Pac Island,Other Race,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt,label_2,label,cases_total,deaths_total,cases_per_capita,deaths_per_capita,case_fatality_rate,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt
1859,-0.6459178681790232,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.46737716189110645,-0.4663085276013083,-0.46689991117537627,-0.46801334717369286,-0.5091377023363278,-0.33707288448025624,-0.29790424468505006,0.16846558280030074,0.7129806530420587,-0.6220575349177837,0.32634863910478557,0.10282886458101803,-0.2422400109043863,-0.447319443921617,-0.44612885715217077,-0.48879677907860164,-0.5000160264294109,-0.49666163621485665,-0.2649933170488237,-0.216808778037961,-0.320688580792377,0.17997521335064637,-0.8478276572552321,-0.7449694042892953,-0.4656622006014936,-0.4656622006014936,-0.4662810237024524,-0.5796072555449235,0.48324181456504395,-0.0318335647905192,3,3,113,12,0.004593123,0.000487765,0.10619469,0.17997521335064637,-0.8478276572552321,-0.7449694042892953,-0.4656622006014936,-0.4656622006014936,-0.4662810237024524,-0.5796072555449235,0.48324181456504395,-0.0318335647905192
1860,-0.09815926838852293,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.27556023634587856,-0.2583040539843197,-0.26679039938422056,-0.26455678017157624,-0.3589249971218445,0.12586747954686206,-0.2753334889024418,0.5558854598041086,0.49252269628950823,0.1886121817424998,0.3867704585287141,0.5009011671224193,-0.20661754564283072,-0.25727537611586465,-0.2560274589337125,-0.2772383451893708,-0.2827315825994989,-0.28132724408455395,-0.2376530981205622,-0.1907048689904991,-0.26472264163108067,0.30238201902735157,3.026318577779648,3.8370509471598337,2.802505210286287,2.802505210286287,2.8787744624318092,-0.15438288702370825,-0.2033186172001109,-0.12013169298336689,1,0,142,1,0.0014492160000000001,1.0199999999999999e-05,0.007042254,0.30238201902735157,3.026318577779648,3.8370509471598337,2.802505210286287,2.802505210286287,2.8787744624318092,-0.15438288702370825,-0.2033186172001109,-0.12013169298336689
1861,-0.47024731535554165,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.44584619706345135,-0.44382113957962877,-0.4448774970552361,-0.44602517070005143,-0.4857879437535328,-0.3121955219815421,-0.29151629493525527,1.3905218406601023,1.5155999799532733,1.2984037487761375,0.4930629311385876,1.1060712734242917,-1.584500565572507,-0.4264605638386587,-0.42718540047523657,-0.46039111671082367,-0.47998596439016417,-0.4777125849361282,-0.2622092444119641,-0.2018922585822685,-0.30738571494027916,-0.07406817959451839,-0.9959719042805032,-0.9287967615669227,-0.6869990701668766,-0.6869990701668766,-0.4662810237024524,-0.5796072555449235,-0.37629240010485937,-0.2868763863553585,3,3,24,1,0.000698182,2.9100000000000003e-05,0.041666667,-0.07406817959451839,-0.9959719042805032,-0.9287967615669227,-0.6869990701668766,-0.6869990701668766,-0.4662810237024524,-0.5796072555449235,-0.37629240010485937,-0.2868763863553585
1862,-0.3976319121498232,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.31583270750254844,-0.3090462806800417,-0.31241408393613723,-0.3120623346846792,-0.3244871594633453,-0.20603040065849565,-0.2580860245779959,-0.36394962183550905,-0.8640667249621623,-1.3764977268050862,0.7613046329959363,-1.0491669225756945,0.5502956561066884,-0.29910884363473755,-0.309435214485888,-0.3092077790315462,-0.33238944473846477,-0.3405664811267174,-0.25107295386452577,-0.1925694339224607,-0.260575277571309,-0.2385914088278954,0.22473019057063248,0.6598592645378589,1.0055154727317794,1.0055154727317794,-0.4662810237024524,-0.7191458640363709,-0.11238829237727352,-0.19563146415097915,3,3,49,1,0.000508367,1.04e-05,0.020408163,-0.2385914088278954,0.22473019057063248,0.6598592645378589,1.0055154727317794,1.0055154727317794,-0.4662810237024524,-0.7191458640363709,-0.11238829237727352,-0.19563146415097915
1863,-0.5794825469262659,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.4079224607119949,-0.40853609296115106,-0.4082953963146232,-0.40885707716787895,-0.42642739693406073,-0.32622322847950813,-0.26766794920268805,-0.06092032547552449,0.2718295361378389,-0.032600374483139356,-0.4615024606201139,0.15439760945405628,0.05914894331666507,-0.3988170253323479,-0.40128103999783404,-0.4168420383125416,-0.38496835759148745,-0.42973021003974404,-0.2616148918265671,-0.20748595337815318,-0.2991848894032212,-0.2849587668163275,-0.7506037682027275,-0.6243274560013778,-0.26375140885427784,-0.26375140885427784,-0.4662810237024524,-0.5796072555449235,0.020764051920905482,-0.03231560648701111,3,3,29,1,0.000623053,2.15e-05,0.034482759,-0.2849587668163275,-0.7506037682027275,-0.6243274560013778,-0.26375140885427784,-0.26375140885427784,-0.4662810237024524,-0.5796072555449235,0.020764051920905482,-0.03231560648701111
1864,-0.15078927106949222,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.0723651149593761,-0.07156544398810803,-0.07196742480986029,-0.08002141016217275,-0.09767665109339983,0.0912996679910572,-0.10413643560794154,0.1562883304930155,0.20465850191059448,0.5092996951295888,0.23312141512806503,0.5118538703637135,0.19585294935304823,0.0012779634903451065,0.008711430767968188,-0.1759582590943979,-0.23545229032769355,-0.29417882836765197,-0.15469398988515104,0.41061732156710506,-0.061705258297653304,-0.5094439299521316,-0.5613710541920962,-0.514537576177509,-0.7265773367366184,-0.7265773367366184,0.2632291650354064,-0.34362327517853,-0.36520777911258545,-0.6637367620370049,0,3,149,2,0.0007129430000000001,9.57e-06,0.013422819,-0.5094439299521316,-0.5613710541920962,-0.514537576177509,-0.7265773367366184,-0.7265773367366184,0.2632291650354064,-0.34362327517853,-0.36520777911258545,-0.6637367620370049
1868,-0.4583033733027778,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.33376801195334355,-0.33635276285718085,-0.33513645768776956,-0.3342707463870044,-0.3250617346745449,-0.31933311080316273,-0.24701357834501825,-0.22808042669015705,-0.0626928460597366,-0.7782462192454104,-0.016171012283714356,-0.35280995867238457,0.5169155817892284,-0.3421309412339808,-0.3044067610073483,-0.365329341546251,-0.3298439576876438,-0.33939389131986536,-0.2399053816020666,-0.1767206320007874,-0.27013769055440523,-0.17760025914644836,0.5108676964844371,0.6265284271705067,1.0910292786129372,1.0910292786129372,-0.4662810237024524,0.013949980089645948,0.027648880738492337,0.18324612411093122,3,3,139,5,0.001732195,6.23e-05,0.035971223,-0.17760025914644836,0.5108676964844371,0.6265284271705067,1.0910292786129372,1.0910292786129372,-0.4662810237024524,0.013949980089645948,0.027648880738492337,0.18324612411093122
1872,-0.25183109166797546,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,0.1709573612457167,0.1603747229528961,0.16557940155737802,0.16901841127058553,0.24087854835113626,0.09004928746756162,-0.1113761119910423,-0.07027669761866935,0.1832030132375096,0.17997056078099943,0.7305437475509626,-0.012012488778176154,0.2074771463889966,0.21691439399999932,0.26417591980489985,0.07960909467368243,-0.03561069219029217,-0.15412470183724813,-0.016616499782924444,-0.08722151526663235,-0.016553766552591817,-0.5131973811128135,-0.4880068267433191,-0.4785223603801335,0.11377967004655545,0.11377967004655545,0.45435950447059037,-0.23977141163787918,-0.4242864613299358,-0.6750343813000163,0,3,603,11,0.001814707,3.3100000000000005e-05,0.018242123,-0.5131973811128135,-0.4880068267433191,-0.4785223603801335,0.11377967004655545,0.11377967004655545,0.45435950447059037,-0.23977141163787918,-0.4242864613299358,-0.6750343813000163
1873,-0.6623936454433024,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.4676351464921367,-0.4661642124822143,-0.4669525397190975,-0.46797528182552534,-0.5071450266038694,-0.3380106698728779,-0.3023758095099064,1.0859835173517298,0.570838940584517,1.3560324765781417,0.34688071062039205,0.7575705392533962,0.013027792920030423,-0.4466567563546849,-0.44582946344032265,-0.4892775224446494,-0.5002664022049015,-0.5001794056354127,-0.26502459876384454,-0.21867334296992255,-0.32737131457925445,0.1808114449572684,-0.8473400126041922,-0.7443643019698245,-0.46493362866779525,-0.46493362866779525,-0.4662810237024524,-0.5796072555449235,-0.06376687773270932,0.9028895774339243,3,3,12,0,0.000543774,0.0,0,0.1808114449572684,-0.8473400126041922,-0.7443643019698245,-0.46493362866779525,-0.46493362866779525,-0.4662810237024524,-0.5796072555449235,-0.06376687773270932,0.9028895774339243
1874,-0.597584115883283,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.28811011225016575,-0.2895895101593357,-0.2889075448830589,-0.2867597539670203,-0.25301163319070574,-0.32902355986025345,-0.24169028688685593,1.3906109069029082,1.9679782698768173,-0.06488655826064767,2.5313827495640844,1.1246697704999684,-0.7741360766595323,-0.29663691382157814,-0.2933632156816787,-0.27892094697053793,-0.21930305280855084,-0.30642066595118694,-0.24215766508357098,-0.20095997611628771,-0.2578521026792325,-0.5193842265569407,-0.9659135398784383,-1.0313162666585467,-0.4737425236427977,-0.4737425236427977,-0.4662810237024524,-0.31569705588789576,-0.0996842462723037,-0.27207770679383225,3,3,58,1,0.000590331,1.0199999999999999e-05,0.017241379,-0.5193842265569407,-0.9659135398784383,-1.0313162666585467,-0.4737425236427977,-0.4737425236427977,-0.4662810237024524,-0.31569705588789576,-0.0996842462723037,-0.27207770679383225
1875,0.9641209639399092,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,1.852834220870979,1.9752095031192198,1.915583737375044,1.9581767816555542,0.9371047792667165,5.957655265927361,0.17075833529156076,0.8397951062795921,0.7916905527644352,0.5592585034351175,0.3085678251732838,0.3935308011835489,0.177926450616593,2.0685265691099217,1.8778399826407282,1.942008894742669,1.613030330823375,1.4476329743225946,0.40277745350220284,0.1915309420616214,0.4931181503173123,-0.39277543700377965,0.48974500136970994,0.41865117439963095,0.030607695574386203,0.030607695574386203,1.827187365346701,0.3568510146499833,-0.46954733084796924,-0.8515915076043827,0,1,2878,58,0.0030709609999999997,6.19e-05,0.020152884,-0.39277543700377965,0.48974500136970994,0.41865117439963095,0.030607695574386203,0.030607695574386203,1.827187365346701,0.3568510146499833,-0.46954733084796924,-0.8515915076043827
1876,-0.5109237504100577,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.4755466742570664,-0.4743592496021938,-0.47500996976281473,-0.4764665734203296,-0.5221165821070437,-0.3329440237932969,-0.2959878597601116,0.013613171215262936,0.5666996099774013,-0.38034770301875886,0.5805795916590573,0.08348312361357203,0.20811968948964552,-0.45703886156995455,-0.45477044838051356,-0.4925277656368418,-0.5128686495712609,-0.5071211372919766,-0.26521228905396993,-0.216808778037961,-0.3234587069756962,0.32942597109990845,-0.7606761288590593,-0.6368259193449108,-0.8054246779299705,-0.8054246779299705,-0.4662810237024524,-0.5796072555449235,0.5971686081259816,1.2012879544475856,3,3,24,1,0.001190653,4.96e-05,0.041666667,0.32942597109990845,-0.7606761288590593,-0.6368259193449108,-0.8054246779299705,-0.8054246779299705,-0.4662810237024524,-0.5796072555449235,0.5971686081259816,1.2012879544475856
1877,-0.5502439960254354,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.11873784699457535,-0.10702573039405698,-0.11277559761128632,-0.10690370282878497,0.011826789157362357,-0.29492464100075944,-0.22593334417069547,0.06576640209619318,0.275760208502417,1.6466767166230019,-0.2676109706616906,0.317972066623584,0.21281185744493636,-0.16619265163864047,-0.1635216063751922,-0.06830309792792226,0.10059372967658568,0.05154755028459403,-0.23871667643127262,-0.1879080215925568,-0.2602935698238528,-0.09016554683005627,2.113193217774702,1.555403287372914,1.6251868410239791,1.6251868410239791,0.7670272806169586,2.0135936984300025,-0.2738685504056212,-0.011827225869370909,1,0,57,1,0.000359967,6.32e-06,0.01754386,-0.09016554683005627,2.113193217774702,1.555403287372914,1.6251868410239791,1.6251868410239791,0.7670272806169586,2.0135936984300025,-0.2738685504056212,-0.011827225869370909
1882,-0.44839240373112144,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.4206497010294905,-0.4204523985091967,-0.4206104755453863,-0.42133435450651385,-0.45092223093775724,-0.3234098723016431,-0.2913033632769288,0.820133720030836,0.8261230441305416,-0.09192183320499157,0.7204313426064324,0.45480209302139185,0.06356315300422348,-0.4038555546110857,-0.407187261404292,-0.43816196150248526,-0.4337499045162363,-0.43554625548173004,-0.2604261866557731,-0.20748595337815318,-0.2821728715429502,-0.2303980621704959,0.12350887481395852,0.08476827273486229,-0.3710078372138017,-0.3710078372138017,-0.4662810237024524,0.1292764757882929,-0.3395969957503071,0.5982914758547596,3,3,8,0,0.00019381299999999998,0.0,0,-0.2303980621704959,0.12350887481395852,0.08476827273486229,-0.3710078372138017,-0.3710078372138017,-0.4662810237024524,0.1292764757882929,-0.3395969957503071,0.5982914758547596
1883,-0.4387871422213303,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.203319173378202,-0.200351225445295,-0.2018336192963174,-0.19929645969175155,-0.13727344064820246,-0.2755828172779372,-0.23423767884542868,0.7067141931834611,0.2903728217979612,1.1544122440876246,0.23931679646044018,0.6275448156529445,-0.36174967172499606,-0.24472638774522967,-0.18500310520029323,-0.20173028389165343,-0.13793092577411095,-0.1706816699099985,-0.22051071828911223,-0.18417889172863364,-0.2483053401265505,-0.24500891695103613,1.030001619410779,1.3126420453691188,1.5078800702701893,1.5078800702701893,2.6005162425474917,-0.06520780117801389,-0.21184277744940827,-0.1771629276656739,1,0,57,0,0.00044058,0.0,0,-0.24500891695103613,1.030001619410779,1.3126420453691188,1.5078800702701893,1.5078800702701893,2.6005162425474917,-0.06520780117801389,-0.21184277744940827,-0.1771629276656739
1884,-0.6744390077158384,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.4757455373870273,-0.48522411642541186,-0.48065438107691444,-0.48203770901999465,-0.532169610802289,-0.32554593902928136,-0.3030146044848859,0.8358248176972042,0.618080968716682,0.018041874445927936,-0.04652296263545061,0.8093721411157743,-0.38788022140507006,-0.4708080365717661,-0.4555869766855538,-0.5010034801991184,-0.5125348152039402,-0.5030405247641316,-0.2654312610591162,-0.21494421310599945,-0.3283416412649368,0.46538206784355335,0.8770903876023983,-0.3626406802165225,0.04759960925076194,0.04759960925076194,-0.4662810237024524,2.7387898976874383,0.29995327858428783,0.2546961048849621,3,3,4,0,0.000239909,0.0,0,0.46538206784355335,0.8770903876023983,-0.3626406802165225,0.04759960925076194,0.04759960925076194,-0.4662810237024524,2.7387898976874383,0.29995327858428783,0.2546961048849621
1886,-0.5772110749999144,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.45834232617585724,-0.4564538666117481,-0.457445193295861,-0.45860576826942684,-0.4953845722810166,-0.33230580873442933,-0.2970525180517441,1.2994770011866321,2.0856508840034973,-0.8715266890062108,1.452799561411099,1.392509540189243,-2.761402238749392,-0.44481595755765124,-0.4424068489616955,-0.47408185170044437,-0.4697205575950502,-0.4650486150221265,-0.2642112741733013,-0.20095997611628771,-0.32189366393427293,0.05075070993724072,-0.26992811884603946,-0.6763561866508744,-0.5782498444881351,-0.5782498444881351,-0.4662810237024524,0.6444229773908796,-0.2596505074320191,0.6417447670946549,3,3,15,0,0.000548546,0.0,0,0.05075070993724072,-0.26992811884603946,-0.6763561866508744,-0.5782498444881351,-0.5782498444881351,-0.4662810237024524,0.6444229773908796,-0.2596505074320191,0.6417447670946549
1887,-0.3650642214579716,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.04612593116291773,-0.040800553064109596,-0.04341380841391795,-0.03724683463560819,0.07099581090643452,-0.23485427668449269,-0.23019197733722532,-1.1133235774816908,-1.0579245148041296,0.1764886006351386,0.2036280276774295,-2.3902019990661403,1.543413974582304,0.05823753769570011,-0.10192135016244604,0.008803957609040888,-0.13930799253930917,-0.21387987839442646,-0.09378849073947021,-0.14315846322547926,-0.21191808941345935,-0.4107818345104805,-0.573582519650729,-0.42100325705573616,-0.5623978918495794,-0.5623978918495794,-0.4662810237024524,-0.5487732009188314,-0.3324456336291855,-0.8515566767354856,0,3,431,9,0.001807795,3.77e-05,0.020881671,-0.4107818345104805,-0.573582519650729,-0.42100325705573616,-0.5623978918495794,-0.5623978918495794,-0.4662810237024524,-0.5487732009188314,-0.3324456336291855,-0.8515566767354856
1888,-0.45384036450963683,0.614292727949565,1.1749897309522277,1.394968897872471,1.011650328460795,1.6576774870175581,0.5799940344061283,-0.22618843332370187,-0.2247353264607811,-0.22547962399025695,-0.22296766834508686,-0.18307645748426107,-0.24324224602960884,-0.2304049089955518,-0.07396966862916562,-0.9403913206475303,-0.13689256641008138,0.6051746743717212,-0.47820508648204146,0.5009990061810435,-0.2054490008416663,-0.23545094564669775,-0.20604652324334302,-0.21721658801279597,-0.31106412158632085,-0.22645424414308213,-0.17858519693274896,-0.25362648646738967,-0.5680240884331202,-0.670519933972795,-0.5249540418948089,-0.8012894916738563,-0.8012894916738563,-0.4662810237024524,-0.5796072555449235,-0.4122304843881456,-0.41857135265813394,3,3,276,5,0.001907962,3.46e-05,0.018115942,-0.5680240884331202,-0.670519933972795,-0.5249540418948089,-0.8012894916738563,-0.8012894916738563,-0.4662810237024524,-0.5796072555449235,-0.4122304843881456,-0.41857135265813394
1889,-0.5626561009773602,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.3353642916722186,-0.4062734380582133,-0.37161593276812604,-0.3716318856134551,-0.43877057647110895,-0.1779489380683241,-0.25936361452795487,0.026687796781211363,0.632744775241033,0.0019291169487739971,0.6073154688083611,0.020313555131523556,-0.41560218267299637,-0.3851740765337615,-0.3383335120817714,-0.38161191033543357,-0.40236947398808304,-0.40923334021597096,-0.2572667334386628,-0.20002769365030693,-0.21306057083369834,-0.39570531819655147,-0.1027161357079775,0.11818840406926766,-0.5049729450009748,-0.5049729450009748,-0.4662810237024524,-0.4636626020600257,-0.10626825419108483,-0.25468008221800953,3,3,32,0,0.000554257,0.0,0,-0.39570531819655147,-0.1027161357079775,0.11818840406926766,-0.5049729450009748,-0.5049729450009748,-0.4662810237024524,-0.4636626020600257,-0.10626825419108483,-0.25468008221800953
1891,-0.4708403085512846,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.2977737854304264,-0.2963929372023375,-0.2971123348491955,-0.2960939211283918,-0.34135766566452697,-0.16850596015650854,-0.22699800246232793,-0.24961786755808443,0.06061709182091734,-1.724608920960076,0.12135713469571612,0.4399768949881852,-0.16610332431904015,-0.2617774440308955,-0.29405726474096294,-0.32340015927269505,-0.3061417176078685,-0.30609234080526837,-0.24181356621834113,-0.20748595337815318,-0.15855012170092564,0.20376392525530337,1.1948626077262252,1.1138083366664435,0.9564666445851235,0.9564666445851235,1.2054564364652562,0.6962288921602927,-0.10537983342740984,-0.2471828655778445,1,0,55,0,0.000634262,0.0,0,0.20376392525530337,1.1948626077262252,1.1138083366664435,0.9564666445851235,0.9564666445851235,1.2054564364652562,0.6962288921602927,-0.10537983342740984,-0.2471828655778445
1896,-0.09528443962641558,-0.7416023967746412,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,0.29854149581358413,0.2835219065426255,0.29091690985662505,0.27356489001276285,0.18030772608679682,0.5304697772746397,0.2169645051484097,0.34915235471949013,-0.6077003101536983,0.43518964664880855,0.5397262242012165,0.24424511475139135,-0.16044344493675675,0.4210116457648198,0.39305130395042204,0.1198556751660713,0.05043511598663863,0.004174922087772915,0.0072827304930386545,2.0458407668973964,0.44502437765437497,-0.4161648958353177,0.10422754686335002,0.3823894238057108,0.08922026060423023,0.08922026060423023,1.7780820866810272,-0.4776517532666697,-0.40793813091812486,-0.3225249148699915,0,3,194,3,0.000534547,8.27e-06,0.015463918,-0.4161648958353177,0.10422754686335002,0.3823894238057108,0.08922026060423023,0.08922026060423023,1.7780820866810272,-0.4776517532666697,-0.40793813091812486,-0.3225249148699915
1897,0.5017500179614104,-0.7416023967746412,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,3.992966977434716,3.9798547436738985,3.986856386911649,3.972255137502257,4.49858273837812,1.340507959745859,2.7676728402414676,-0.7195512990785636,-0.3864807835742305,-1.371405557930383,-0.7597113564009343,-1.2084336407700833,0.7111632453607473,4.388395882784125,4.084004201223943,3.6319263358279144,3.439229507955782,3.178187914867062,1.0392977907473562,1.9712581696189337,4.713710573997189,-0.47207474329154203,0.08460367748378879,0.6165767129447901,0.3582474793549905,0.3582474793549905,2.043320630647305,-0.9656491238956436,-0.4920386234420017,-0.9017179843461997,2,2,1664,48,0.0008305239999999999,2.4e-05,0.028846154,-0.47207474329154203,0.08460367748378879,0.6165767129447901,0.3582474793549905,0.3582474793549905,2.043320630647305,-0.9656491238956436,-0.4920386234420017,-0.9017179843461997
1899,-0.46419107994096215,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.27496902163518405,-0.2883989104268104,-0.28186584573316104,-0.28158286661623344,-0.3368588640108785,-0.04669805749264756,-0.16673834315593045,-0.1190908199891572,-0.2335320600194548,-1.0558680571290575,0.17752034165926417,0.7918815186268365,-0.5593201973175737,-0.26970865713354325,-0.2761957080682071,-0.2955692987556263,-0.2835661685178008,-0.2723686579602046,-0.24340893368440672,-0.17205921967088347,-0.23013519041562627,0.3674793164881702,3.112061759590708,2.97260707201381,2.179104228085475,2.179104228085475,0.36950402770264884,1.6781037626274058,-0.17405713068136835,-0.11270041070225348,1,0,103,10,0.001104617,0.00010724399999999999,0.097087379,0.3674793164881702,3.112061759590708,2.97260707201381,2.179104228085475,2.179104228085475,0.36950402770264884,1.6781037626274058,-0.17405713068136835,-0.11270041070225348
1900,-0.22753235724701545,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,0.3282957197990805,0.27009544635548927,0.29862962293896833,0.30118401906176123,0.29792449431981816,0.15354517342632149,0.06237612120337588,-0.09169625341867436,-0.6382339133727403,-0.23833284172622932,0.5669185769360215,-1.1860651670199065,1.2783937129407716,0.4091043072605794,0.2945371639473138,0.2831098517102434,0.16168541889628826,0.016088434525389314,0.2725203921551998,-0.13663248596361377,0.34598845399311007,-0.485309595283947,-0.9785879930506541,-1.0677551358450008,-1.0021516788898426,-1.0021516788898426,-0.4662810237024524,-0.2766034309027776,-0.4070502495776186,-0.8323066627159066,0,3,566,7,0.001512301,1.87e-05,0.012367491,-0.485309595283947,-0.9785879930506541,-1.0677551358450008,-1.0021516788898426,-1.0021516788898426,-0.4662810237024524,-0.2766034309027776,-0.4070502495776186,-0.8323066627159066
1901,-0.22418793799705944,-0.7416023967746412,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,0.0038263372115771546,-0.028559538498102513,-0.01270768457977813,-0.010481456966939147,-0.014228770420018319,-0.059371185090160046,-0.13032702958210016,-0.8939028891132965,-1.571084455054227,-0.3563497521853226,-2.8879209824522785,-1.4816073487536563,1.0276434891632504,-0.08690155831270031,0.2445180008610554,-0.21797104890987526,-0.253228970387525,-0.2616277353294402,0.04904382004593229,-0.10866401198419033,0.029708905751880246,-0.11271008997210802,0.2785345486235397,0.3609061695502015,-0.05036614389060365,-0.05036614389060365,0.3278072107260412,-0.028844713418790052,-0.3606068116908183,-0.48547215405279154,0,1,209,16,0.000911824,6.979999999999999e-05,0.076555024,-0.11271008997210802,0.2785345486235397,0.3609061695502015,-0.05036614389060365,-0.05036614389060365,0.3278072107260412,-0.028844713418790052,-0.3606068116908183,-0.48547215405279154
1903,-0.6818520319388526,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.4250300645678177,-0.4251838727709207,-0.4251707388588291,-0.42644326802128724,-0.46187583496403173,-0.32028392099290415,-0.268519675835994,1.039183414562586,-0.09126126224787681,1.0205831140428876,-2.1968460930007443,1.0043240711916928,-0.6095063758544225,-0.40993545006643106,-0.41554306772587074,-0.44345013852901055,-0.4222326188436694,-0.4213344670226837,-0.26127079296133726,-0.20655367091217242,-0.2702315931368906,-0.2067941104544358,0.989723810031488,-0.4280221235036865,0.142882032632216,0.142882032632216,-0.4662810237024524,3.1260058988906003,0.04319230726752588,0.6693819109487787,3,3,36,5,0.0009507710000000001,0.00013205200000000002,0.138888889,-0.2067941104544358,0.989723810031488,-0.4280221235036865,0.142882032632216,0.142882032632216,-0.4662810237024524,3.1260058988906003,0.04319230726752588,0.6693819109487787
1906,-0.10552422616605914,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.42319192428547675,-0.4271527433242743,-0.4252759959462715,-0.42700337243003833,-0.47857111610080505,-0.3046150900578502,-0.24956875824493616,0.8778173668341361,-0.4248662216527094,-0.40949048427496476,0.6517022080231165,0.2468397326959096,-0.05759783850690097,-0.4000792873645996,-0.4028664657901206,-0.45124654181317625,-0.4750201781762676,-0.46021754501789625,-0.2552021402472838,-0.20748595337815318,-0.22850754565254605,0.3369647473932629,-0.6549173663576566,-0.5213155115213723,-0.09225586670220429,-0.09225586670220429,-0.4662810237024524,-0.5499311992505044,0.306996184371813,0.12577357961973018,3,3,21,0,0.000480945,0.0,0,0.3369647473932629,-0.6549173663576566,-0.5213155115213723,-0.09225586670220429,-0.09225586670220429,-0.4662810237024524,-0.5499311992505044,0.306996184371813,0.12577357961973018
1907,-0.3630766118210044,1.001691335013624,0.0946724044552548,-0.8836551101349183,2.404987235884256,0.16953519755262028,-0.2724623138428364,-0.46797912596017716,-0.47019988170544946,-0.4691813585456907,-0.4709416600291537,-0.5251606082259526,-0.3309251802397363,-0.29236802156856123,0.3533398124632626,0.3567154887399593,-0.11102965502006246,0.2580209389060905,0.8529629998081738,-0.36699743089666903,-0.44622548349366553,-0.4517833156645746,-0.49130500533624205,-0.5013513638986941,-0.4904703620346781,-0.23671464666993539,-0.2121473657080571,-0.2919230896910172,0.2176619085093837,-0.825850832696102,-0.7176990805259309,-0.011542629406306496,-0.011542629406306496,-0.4662810237024524,-0.5796072555449235,0.47399394307475096,0.9768804503422578,3,3,33,3,0.001550023,0.000140911,0.090909091,0.2176619085093837,-0.825850832696102,-0.7176990805259309,-0.011542629406306496,-0.011542629406306496,-0.4662810237024524,-0.5796072555449235,0.47399394307475096,0.9768804503422578
